,GeneID,CTD
23088,29966,STRN3
23089,29888,STRN4
23090,326447,STRS1
23091,326449,STRS2
23092,326450,STRS3
23093,102546224,STRS4
23094,102546202,STRS5
23095,102546203,STRS6
23096,102546225,STRS7
23097,412,STS
23098,3703,STT3A
23099,201595,STT3B
23100,10273,STUB1
23101,375057,STUM
23102,8676,STX11
23103,23673,STX12
23104,8675,STX16
23105,55014,STX17
23106,53407,STX18
23107,415117,STX19
23108,6804,STX1A
23109,112755,STX1B
23110,2054,STX2
23111,6809,STX3
23112,6810,STX4
23114,6811,STX5
23116,10228,STX6
23117,8417,STX7
23118,9482,STX8
23119,6812,STXBP1
23120,6813,STXBP2
23121,6814,STXBP3
23122,252983,STXBP4
23123,134957,STXBP5
23124,9515,STXBP5L
23125,29091,STXBP6
23126,55359,STYK1
23127,6815,STYX
23128,51657,STYXL1
23129,299820,STYXL2
23130,100303223,SUAL1
23131,10923,SUB1
23132,8803,SUCLA2
23133,8802,SUCLG1
23134,8801,SUCLG2
23135,56670,SUCNR1
23136,51430,SUCO
23137,64426,SUDS3
23138,51684,SUFU
23139,79783,SUGCT
23140,57794,SUGP1
23141,10147,SUGP2
23142,10910,SUGT1
23143,23213,SULF1
23144,55959,SULF2
23145,6817,SULT1A1
23147,27284,SULT1B1
23149,6819,SULT1C2
23150,316153,SULT1C2A
23151,442038,SULT1C3
23152,53315,SULT1D1
23153,6783,SULT1E1
23154,6822,SULT2A1
23155,100043194,SULT2A2
23156,629219,SULT2A6
23157,6820,SULT2B1
23158,25830,SULT4A1
23159,57429,SULT5A1
23160,391365,SULT6B1
23161,285362,SUMF1
23162,25870,SUMF2
23163,7341,SUMO1
23164,6613,SUMO2
23165,6612,SUMO3
23166,387082,SUMO4
23167,23353,SUN1
23168,25777,SUN2
23169,256979,SUN3
23170,140732,SUN5
23171,6821,SUOX
23172,11198,SUPT16H
23174,55578,SUPT20H
23175,8464,SUPT3H
23176,6827,SUPT4H1
23177,6829,SUPT5H
23178,6830,SUPT6H
23179,9913,SUPT7L
23180,6832,SUPV3L1
23181,6834,SURF1
23182,6835,SURF2
23183,6836,SURF4
23184,6838,SURF6
23185,64420,SUSD1
23186,56241,SUSD2
23187,203328,SUSD3
23188,55061,SUSD4
23189,26032,SUSD5
23190,9766,SUSD6
23191,6839,SUV39H1
23192,302553,SUV39H1L1
23193,79723,SUV39H2
23194,23512,SUZ12
23195,9900,SV2A
23196,9899,SV2B
23197,22987,SV2C
23198,71578,SVAL1
23199,84543,SVAL2
23200,374969,SVBP
23201,79987,SVEP1
23202,6840,SVIL
23203,258010,SVIP
23204,55530,SVOP
23205,136306,SVOPL
23206,243377,SVS1
23208,64335,SVS3A
23209,329557,SVS3B
23210,20941,SVS4
23211,20944,SVS5
23212,20945,SVS6
23213,23075,SWAP70
23214,544538,SWD1
23215,544524,SWD2
23216,100303176,SWD3
23217,100303378,SWD4
23218,100302798,SWD5
23219,104940764,SWD6
23220,104940765,SWD7
23221,375757,SWI5
23222,126074,SWSAP1
23223,54823,SWT1
23224,94056,SYAP1
23226,55638,SYBU
23227,93426,SYCE1
23228,100130958,SYCE1L
23229,256126,SYCE2
23230,644186,SYCE3
23231,342898,SYCN
23232,6847,SYCP1
23233,10388,SYCP2
23234,221711,SYCP2L
23235,50511,SYCP3
23236,85360,SYDE1
23237,84144,SYDE2
23238,25949,SYF2
23239,6850,SYK
23240,8189,SYMPK
23242,6853,SYN1
23243,6854,SYN2
23244,8224,SYN3
23246,239167,SYNB
23247,81493,SYNC
23248,10492,SYNCRIP
23249,79953,SYNDIG1
23250,646658,SYNDIG1L
23251,23345,SYNE1
23252,23224,SYNE2
23253,161176,SYNE3
23254,163183,SYNE4
23255,8831,SYNGAP1
23256,9145,SYNGR1
23257,9144,SYNGR2
23258,9143,SYNGR3
23259,23546,SYNGR4
23260,8867,SYNJ1
23261,8871,SYNJ2
23262,55333,SYNJ2BP
23263,23336,SYNM
23264,11346,SYNPO
23265,171024,SYNPO2
23266,79933,SYNPO2L
23267,132204,SYNPR
23268,11276,SYNRG
23269,6855,SYP
23271,6856,SYPL1
23272,284612,SYPL2
23273,90196,SYS1
23274,6857,SYT1
23275,341359,SYT10
23276,23208,SYT11
23277,91683,SYT12
23278,57586,SYT13
23279,255928,SYT14
23280,83849,SYT15
23281,83851,SYT16
23282,51760,SYT17
23283,127833,SYT2
23284,84258,SYT3
23285,6860,SYT4
23286,6861,SYT5
23287,148281,SYT6
23288,9066,SYT7
23289,90019,SYT8
23290,143425,SYT9
23291,84958,SYTL1
23292,54843,SYTL2
23293,94120,SYTL3
23294,94121,SYTL4
23295,94122,SYTL5
23296,84447,SYVN1
23297,26099,SZRD1
23298,23334,SZT2
23300,21331,T2
23302,134864,TAAR1
23303,9287,TAAR2
23304,493809,TAAR3
23305,209513,TAAR4
23306,9038,TAAR5
23307,319100,TAAR6
23308,215856,TAAR7A
23309,209517,TAAR7B
23310,494535,TAAR7C
23311,435206,TAAR7D
23312,276742,TAAR7E
23313,494316,TAAR7F-PS
23314,294131,TAAR7G
23315,294130,TAAR7H
23316,494315,TAAR7I-PS
23318,215859,TAAR8A
23319,382348,TAAR8B
23320,494546,TAAR8C
23321,134860,TAAR9
23322,10454,TAB1
23323,23118,TAB2
23324,257397,TAB3
23325,6863,TAC1
23327,6866,TAC3
23328,255061,TAC4
23329,6867,TACC1
23330,10579,TACC2
23331,10460,TACC3
23332,51204,TACO1
23333,6869,TACR1
23334,6865,TACR2
23335,6870,TACR3
23336,4070,TACSTD2
23337,117143,TADA1
23338,6871,TADA2A
23339,93624,TADA2B
23340,10474,TADA3
23342,291150,TADA3LB
23343,6872,TAF1
23344,6881,TAF10
23345,6882,TAF11
23346,6883,TAF12
23347,6884,TAF13
23348,8148,TAF15
23349,9015,TAF1A
23350,9014,TAF1B
23351,9013,TAF1C
23352,79101,TAF1D
23353,6873,TAF2
23354,83860,TAF3
23355,6874,TAF4
23356,6875,TAF4B
23357,6877,TAF5
23358,27097,TAF5L
23359,6878,TAF6
23360,10629,TAF6L
23361,6879,TAF7
23362,54457,TAF7L
23363,685272,TAF7L-PS1
23364,129685,TAF8
23365,6880,TAF9
23366,51616,TAF9B
23367,115489966,TAF9-PS
23368,407738,TAFA1
23369,338811,TAFA2
23370,284467,TAFA3
23371,151647,TAFA4
23372,25817,TAFA5
23373,117289,TAGAP
23374,6876,TAGLN
23375,8407,TAGLN2
23376,29114,TAGLN3
23377,6886,TAL1
23378,6887,TAL2
23379,6888,TALDO1
23380,160622,TAMALIN
23381,132001,TAMM41
23382,85461,TANC1
23383,26115,TANC2
23384,128989,TANGO2
23385,79613,TANGO6
23386,10010,TANK
23387,57551,TAOK1
23388,9344,TAOK2
23389,51347,TAOK3
23390,6890,TAP1
23391,6891,TAP2
23392,6892,TAPBP
23393,55080,TAPBPL
23394,202018,TAPT1
23395,6894,TARBP1
23396,6895,TARBP2
23397,23435,TARDBP
23398,441864,TARM1
23399,445347,TARP
23401,6897,TARS1
23402,80222,TARS2
23403,123283,TARS3
23404,80835,TAS1R1
23405,80834,TAS1R2
23406,83756,TAS1R3
23408,387339,TAS2R102
23409,667992,TAS2R103
23410,387340,TAS2R104
23411,57252,TAS2R105
23412,387341,TAS2R106
23413,387342,TAS2R107
23414,57253,TAS2R108
23415,387343,TAS2R109
23416,387344,TAS2R110
23417,387345,TAS2R113
23418,387346,TAS2R114
23419,112408,TAS2R116
23420,353166,TAS2R117
23421,387347,TAS2R118
23422,57254,TAS2R119
23423,387348,TAS2R120
23424,387349,TAS2R121
23425,353167,TAS2R123
23426,387351,TAS2R124
23427,387352,TAS2R125
23428,387353,TAS2R126
23429,387354,TAS2R129
23430,50838,TAS2R13
23431,387355,TAS2R130
23432,387511,TAS2R134
23433,387512,TAS2R135
23434,353165,TAS2R136
23435,574417,TAS2R137
23436,387513,TAS2R138
23437,353148,TAS2R139
23439,387616,TAS2R140
23440,387514,TAS2R143
23441,387515,TAS2R144
23442,100363053,TAS2R145
23453,500033,TAS2R7L
23454,23272,TASOR
23455,54906,TASOR2
23456,55617,TASP1
23457,6898,TAT
23458,83940,TATDN1
23459,9797,TATDN2
23460,128387,TATDN3
23461,8887,TAX1BP1
23462,30851,TAX1BP3
23463,6901,TAZ
23464,219793,TBATA
23465,23216,TBC1D1
23466,83874,TBC1D10A
23467,26000,TBC1D10B
23468,374403,TBC1D10C
23469,23232,TBC1D12
23470,54662,TBC1D13
23471,57533,TBC1D14
23472,64786,TBC1D15
23473,125058,TBC1D16
23474,79735,TBC1D17
23475,55296,TBC1D19
23476,55357,TBC1D2
23477,128637,TBC1D20
23478,161514,TBC1D21
23479,25771,TBC1D22A
23480,55633,TBC1D22B
23481,55773,TBC1D23
23482,57465,TBC1D24
23483,4943,TBC1D25
23484,23102,TBC1D2B
23485,23329,TBC1D30
23486,93594,TBC1D31
23487,221322,TBC1D32
23488,9882,TBC1D4
23489,9779,TBC1D5
23490,51256,TBC1D7
23491,11138,TBC1D8
23492,54885,TBC1D8B
23493,23158,TBC1D9
23494,23061,TBC1D9B
23495,6902,TBCA
23496,1155,TBCB
23497,6903,TBCC
23498,55171,TBCCD1
23499,6904,TBCD
23500,6905,TBCE
23501,219899,TBCEL
23502,93627,TBCK
23503,29110,TBK1
23504,9755,TBKBP1
23505,6907,TBL1X
23506,79718,TBL1XR1
23507,26608,TBL2
23508,10607,TBL3
23509,6908,TBP
23510,9519,TBPL1
23511,387332,TBPL2
23512,10716,TBR1
23513,84897,TBRG1
23514,9238,TBRG4
23516,6899,TBX1
23517,347853,TBX10
23518,6913,TBX15
23519,9096,TBX18
23520,9095,TBX19
23521,6909,TBX2
23522,57057,TBX20
23523,30009,TBX21
23524,50945,TBX22
23525,6926,TBX3
23526,9496,TBX4
23527,6910,TBX5
23528,6911,TBX6
23529,6915,TBXA2R
23530,6916,TBXAS1
23531,6862,TBXT
23532,123036,TC2N
23533,9747,TCAF1
23534,285966,TCAF2
23535,100533814,TCAF2C
23536,285343,TCAIM
23537,75870,TCAM1
23539,8557,TCAP
23540,448854,TCAS1
23541,100303382,TCAS10
23542,100302826,TCAS11
23543,369049,TCAS2
23544,369050,TCAS3
23545,369051,TCAS4
23546,387480,TCAS5
23547,387482,TCAS6
23548,100302781,TCAS7
23549,100303342,TCAS8
23550,100302823,TCAS9
23551,326408,TCAT1
23552,6917,TCEA1
23553,6919,TCEA2
23554,6920,TCEA3
23555,9338,TCEAL1
23556,85012,TCEAL3
23557,340543,TCEAL5
23558,158931,TCEAL6
23559,56849,TCEAL7
23560,90843,TCEAL8
23561,51186,TCEAL9
23562,170082,TCEANC
23563,127428,TCEANC2
23565,10915,TCERG1
23566,256536,TCERG1L
23567,6938,TCF12
23568,6939,TCF15
23569,6941,TCF19
23570,6942,TCF20
23571,6943,TCF21
23572,150921,TCF23
23573,100129654,TCF24
23574,22980,TCF25
23575,6929,TCF3
23576,6925,TCF4
23577,6932,TCF7
23578,83439,TCF7L1
23579,6934,TCF7L2
23581,10732,TCFL5
23582,7062,TCHH
23583,126637,TCHHL1
23584,84260,TCHP
23585,56892,TCIM
23586,10312,TCIRG1
23587,8115,TCL1A
23588,6948,TCN2
23589,6949,TCOF1
23590,6950,TCP1
23591,21462,TCP10B
23592,6954,TCP11
23593,55346,TCP11L1
23594,255394,TCP11L2
23595,100996648,TCP11X2
23596,21455,TCP1-PS1
23597,24078,TCRA-V22.1
23598,498506,TCRAV8.2
23599,364493,TCRAV8S8
23600,21577,TCRB
23601,290116,TCRVA8
23602,101154647,TCS1
23603,101154648,TCS2
23604,6988,TCTA
23605,202500,TCTE1
23606,6991,TCTE3
23608,200132,TCTEX1D1
23609,255758,TCTEX1D2
23610,343521,TCTEX1D4
23611,79600,TCTN1
23612,79867,TCTN2
23613,26123,TCTN3
23614,6996,TDG
23615,6997,TDGF1
23616,110995,TDG-PS1
23617,157739,TDH
23618,6999,TDO2
23619,55775,TDP1
23620,51567,TDP2
23621,207213,TDPOZ1
23622,56165,TDRD1
23623,91646,TDRD12
23624,100129278,TDRD15
23625,81550,TDRD3
23626,163589,TDRD5
23627,221400,TDRD6
23628,23424,TDRD7
23629,122402,TDRD9
23630,11022,TDRKH
23631,157695,TDRP
23632,7003,TEAD1
23633,8463,TEAD2
23634,7005,TEAD3
23635,7004,TEAD4
23636,7006,TEC
23637,25851,TECPR1
23638,9895,TECPR2
23639,9524,TECR
23640,253017,TECRL
23641,7007,TECTA
23642,6975,TECTB
23643,283643,TEDC1
23644,80178,TEDC2
23645,127670,TEDDM1
23647,7008,TEF
23648,79736,TEFM
23650,7010,TEK
23651,83659,TEKT1
23652,27285,TEKT2
23653,64518,TEKT3
23654,150483,TEKT4
23655,146279,TEKT5
23656,9894,TELO2
23657,100134934,TEN1
23658,10178,TENM1
23659,57451,TENM2
23660,55714,TENM3
23661,26011,TENM4
23662,167153,TENT2
23663,11044,TENT4A
23664,64282,TENT4B
23665,55603,TENT5A
23666,115572,TENT5B
23667,54855,TENT5C
23668,169966,TENT5D
23669,7011,TEP1
23670,374739,TEPP
23671,146705,TEPSIN
23672,283847,TERB1
23673,145645,TERB2
23674,7012,TERC
23675,7013,TERF1
23676,7014,TERF2
23677,54386,TERF2IP
23678,7015,TERT
23679,26136,TES
23680,54997,TESC
23681,100303178,TESCAR1
23682,69301,TESCL
23683,7016,TESK1
23684,10420,TESK2
23685,316142,TESL
23686,9633,TESMIN
23687,286916,TESTIN
23688,100302909,TESWT1
23689,100303061,TESWT2
23690,80312,TET1
23691,54790,TET2
23692,200424,TET3
23693,54881,TEX10
23694,83639,TEX101
23695,56159,TEX11
23696,56158,TEX12
23697,56157,TEX13A
23698,56156,TEX13B
23699,100129520,TEX13C
23700,56155,TEX14
23701,56154,TEX15
23702,302324,TEX16-PS1
23704,73679,TEX19.1
23705,70956,TEX19.2
23706,55852,TEX2
23707,80384,TEX21
23709,647310,TEX22
23710,122046,TEX26
23711,113419,TEX261
23712,51368,TEX264
23713,1527,TEX28
23714,121793,TEX29
23715,93081,TEX30
23716,339669,TEX33
23717,84066,TEX35
23718,387718,TEX36
23719,200523,TEX37
23720,374973,TEX38
23721,389320,TEX43
23722,165100,TEX44
23723,374877,TEX45
23724,729059,TEX46
23725,219557,TEX47
23726,255411,TEX49
23727,730159,TEX50
23728,101929926,TEX51
23729,101929469,TEX52
23730,152405,TEX55
23731,374618,TEX9
23732,7018,TF
23733,7019,TFAM
23734,7020,TFAP2A
23735,7021,TFAP2B
23736,7022,TFAP2C
23737,83741,TFAP2D
23738,339488,TFAP2E
23739,7023,TFAP4
23740,51106,TFB1M
23741,64216,TFB2M
23742,7024,TFCP2
23743,29842,TFCP2L1
23744,7027,TFDP1
23745,7029,TFDP2
23746,7030,TFE3
23747,7942,TFEB
23748,22797,TFEC
23749,7031,TFF1
23750,7032,TFF2
23751,7033,TFF3
23752,10342,TFG
23753,24144,TFIP11
23754,7035,TFPI
23755,7980,TFPI2
23756,29844,TFPT
23757,7036,TFR2
23758,7037,TFRC
23759,7038,TG
23760,294892,TGAP1
23761,23483,TGDS
23762,7039,TGFA
23763,7040,TGFB1
23764,7041,TGFB1I1
23765,7042,TGFB2
23766,7043,TGFB3
23767,7045,TGFBI
23768,7046,TGFBR1
23769,7048,TGFBR2
23770,7049,TGFBR3
23771,100507588,TGFBR3L
23772,9392,TGFBRAP1
23773,7050,TGIF1
23774,60436,TGIF2
23775,100039551,TGIF2LX2
23776,625574,TGIF2-PS1
23777,7051,TGM1
23778,7052,TGM2
23779,7053,TGM3
23780,7047,TGM4
23781,9333,TGM5
23782,343641,TGM6
23783,116179,TGM7
23785,10618,TGOLN2
23786,96764,TGS1
23787,7054,TH
23788,63892,THADA
23789,55145,THAP1
23790,57215,THAP11
23791,5612,THAP12
23792,83591,THAP2
23793,90326,THAP3
23794,51078,THAP4
23795,152815,THAP6
23796,80764,THAP7
23797,199745,THAP8
23798,7056,THBD
23799,7057,THBS1
23800,7058,THBS2
23801,7059,THBS3
23802,7060,THBS4
23803,51298,THEG
23804,100506564,THEGL
23805,117145,THEM4
23806,284486,THEM5
23807,51337,THEM6
23808,387357,THEMIS
23809,9473,THEMIS2
23810,54974,THG1L
23811,79896,THNSL1
23812,55258,THNSL2
23813,9984,THOC1
23814,57187,THOC2
23815,84321,THOC3
23817,8563,THOC5
23818,79228,THOC6
23819,80145,THOC7
23820,7064,THOP1
23822,7066,THPO
23823,7067,THRA
23824,9967,THRAP3
23825,7068,THRB
23826,7069,THRSP
23827,55901,THSD1
23828,79875,THSD4
23829,221981,THSD7A
23830,80731,THSD7B
23831,544342,THSHL1
23832,544458,THSHL2
23833,79178,THTPA
23834,55623,THUMPD1
23835,80745,THUMPD2
23836,25917,THUMPD3
23837,440944,THUMPD3-AS1
23838,7070,THY1
23839,474366,THYM1
23840,474367,THYM2
23841,387465,THYM3
23842,408117,THYM4
23843,29087,THYN1
23844,7072,TIA1
23845,7073,TIAL1
23846,7074,TIAM1
23847,26230,TIAM2
23848,148022,TICAM1
23849,353376,TICAM2
23850,90381,TICRR
23851,7075,TIE1
23852,92610,TIFA
23853,497189,TIFAB
23854,57103,TIGAR
23855,166815,TIGD2
23856,220359,TIGD3
23857,201798,TIGD4
23858,84948,TIGD5
23859,201633,TIGIT
23861,171284,TIMD2
23862,91937,TIMD4
23863,8914,TIMELESS
23864,26519,TIMM10
23865,26515,TIMM10B
23866,26517,TIMM13
23867,10440,TIMM17A
23868,500655,TIMM17AL1
23869,10245,TIMM17B
23870,29090,TIMM21
23871,29928,TIMM22
23872,100287932,TIMM23
23873,100652748,TIMM23B
23874,90580,TIMM29
23875,10469,TIMM44
23876,92609,TIMM50
23878,30058,TIMM8A1
23879,223262,TIMM8A2
23880,26521,TIMM8B
23881,26520,TIMM9
23882,51300,TIMMDC1
23883,7076,TIMP1
23884,7077,TIMP2
23885,7078,TIMP3
23886,7079,TIMP4
23887,27283,TINAG
23888,64129,TINAGL1
23889,257000,TINCR
23890,26277,TINF2
23891,25976,TIPARP
23892,54962,TIPIN
23893,100359731,TIPINL1
23894,501205,TIPIN-PS1
23895,261726,TIPRL
23896,114609,TIRAP
23897,93643,TJAP1
23898,7082,TJP1
23899,9414,TJP2
23900,27134,TJP3
23901,7083,TK1
23902,7084,TK2
23903,26007,TKFC
23904,7086,TKT
23905,8277,TKTL1
23906,84076,TKTL2
23907,116238,TLCD1
23908,727910,TLCD2
23909,79850,TLCD3A
23910,83723,TLCD3B
23911,148534,TLCD4
23912,219902,TLCD5
23913,140711,TLDC2
23914,7088,TLE1
23915,7089,TLE2
23916,7090,TLE3
23917,7091,TLE4
23918,166,TLE5
23919,79816,TLE6
23920,102723796,TLE7
23921,9874,TLK1
23922,11011,TLK2
23923,7092,TLL1
23924,7093,TLL2
23925,7094,TLN1
23926,83660,TLN2
23927,59274,TLNRD1
23928,7096,TLR1
23929,81793,TLR10
23930,239081,TLR11
23931,384059,TLR12
23932,279572,TLR13
23933,7097,TLR2
23934,7098,TLR3
23935,7099,TLR4
23936,7100,TLR5
23937,10333,TLR6
23938,51284,TLR7
23939,51311,TLR8
23940,54106,TLR9
23941,369096,TLS1
23942,369098,TLS2
23943,369099,TLS3
23944,3195,TLX1
23945,3196,TLX2
23946,30012,TLX3
23947,83941,TM2D1
23948,83877,TM2D2
23949,80213,TM2D3
23950,4071,TM4SF1
23952,116211,TM4SF19
23953,79853,TM4SF20
23954,7104,TM4SF4
23955,9032,TM4SF5
23956,53346,TM6SF1
23957,53345,TM6SF2
23958,7108,TM7SF2
23959,51768,TM7SF3
23960,10548,TM9SF1
23961,9375,TM9SF2
23962,56889,TM9SF3
23963,9777,TM9SF4
23964,55319,TMA16
23965,51372,TMA7
23966,64114,TMBIM1
23967,51643,TMBIM4
23968,7009,TMBIM6
23969,75010,TMBIM7
23970,117531,TMC1
23971,117532,TMC2
23972,342125,TMC3
23973,147798,TMC4
23974,103690093,TMC4B
23975,79838,TMC5
23976,11322,TMC6
23977,79905,TMC7
23978,147138,TMC8
23979,23023,TMCC1
23980,9911,TMCC2
23981,57458,TMCC3
23982,54499,TMCO1
23983,127391,TMCO2
23984,55002,TMCO3
23985,255104,TMCO4
23986,145942,TMCO5A
23987,100652857,TMCO5B
23988,55374,TMCO6
23989,11018,TMED1
23990,10972,TMED10
23991,67366,TMED11
23992,10959,TMED2
23993,23423,TMED3
23994,222068,TMED4
23995,50999,TMED5
23996,146456,TMED6
23997,51014,TMED7
23998,283578,TMED8
23999,54732,TMED9
24000,8577,TMEFF1
24001,23671,TMEFF2
24002,55273,TMEM100
24003,84336,TMEM101
24004,284114,TMEM102
24005,54868,TMEM104
24006,113277,TMEM106A
24007,54664,TMEM106B
24008,79022,TMEM106C
24009,84314,TMEM107
24010,66000,TMEM108
24011,79073,TMEM109
24012,8834,TMEM11
24013,361110,TMEM110
24014,283953,TMEM114
24015,11070,TMEM115
24016,89894,TMEM116
24017,84216,TMEM117
24018,338773,TMEM119
24019,83862,TMEM120A
24020,144404,TMEM120B
24021,80757,TMEM121
24022,27439,TMEM121B
24023,114908,TMEM123
24024,128218,TMEM125
24025,84233,TMEM126A
24026,55863,TMEM126B
24027,55654,TMEM127
24028,85013,TMEM128
24029,92305,TMEM129
24030,222865,TMEM130
24031,23505,TMEM131
24032,23240,TMEM131L
24033,54972,TMEM132A
24034,114795,TMEM132B
24035,92293,TMEM132C
24036,121256,TMEM132D
24037,124842,TMEM132E
24038,80194,TMEM134
24039,65084,TMEM135
24040,51524,TMEM138
24041,135932,TMEM139
24042,55281,TMEM140
24043,85014,TMEM141
24044,55260,TMEM143
24045,55314,TMEM144
24046,284339,TMEM145
24047,10430,TMEM147
24048,28978,TMEM14A
24049,51522,TMEM14C
24050,129303,TMEM150A
24051,284417,TMEM150B
24052,441027,TMEM150C
24053,256472,TMEM151A
24054,441151,TMEM151B
24055,201799,TMEM154
24056,80008,TMEM156
24057,25907,TMEM158
24058,57146,TMEM159
24059,54958,TMEM160
24060,54929,TMEM161A
24061,153396,TMEM161B
24062,81615,TMEM163
24063,84187,TMEM164
24064,55858,TMEM165
24066,153339,TMEM167A
24067,56900,TMEM167B
24068,64418,TMEM168
24069,92691,TMEM169
24070,200728,TMEM17
24071,124491,TMEM170A
24072,100113407,TMEM170B
24073,134285,TMEM171
24074,134288,TMEM174
24075,84286,TMEM175
24076,55365,TMEM176A
24077,28959,TMEM176B
24078,80775,TMEM177
24080,130733,TMEM178A
24081,100507421,TMEM178B
24082,388021,TMEM179
24083,374395,TMEM179B
24084,129787,TMEM18
24085,57583,TMEM181
24086,130827,TMEM182
24087,92703,TMEM183A
24088,202915,TMEM184A
24089,25829,TMEM184B
24090,55751,TMEM184C
24091,84548,TMEM185A
24092,79134,TMEM185B
24093,25880,TMEM186
24094,387521,TMEM189
24095,55266,TMEM19
24096,147744,TMEM190
24097,645426,TMEM191C
24098,201931,TMEM192
24099,256130,TMEM196
24100,130612,TMEM198
24101,440104,TMEM198B
24102,147007,TMEM199
24104,114801,TMEM200A
24105,399474,TMEM200B
24106,645369,TMEM200C
24107,199953,TMEM201
24108,338949,TMEM202
24109,94107,TMEM203
24110,79652,TMEM204
24111,374882,TMEM205
24112,131920,TMEM207
24113,29100,TMEM208
24114,84928,TMEM209
24115,100505993,TMEM210
24116,255349,TMEM211
24117,389177,TMEM212
24118,155006,TMEM213
24119,54867,TMEM214
24120,401498,TMEM215
24121,51259,TMEM216
24122,221468,TMEM217
24123,219854,TMEM218
24124,124446,TMEM219
24125,388335,TMEM220
24126,100130519,TMEM221
24127,84065,TMEM222
24128,79064,TMEM223
24129,338661,TMEM225
24130,730130,TMEM229A
24131,161145,TMEM229B
24132,29058,TMEM230
24133,79583,TMEM231
24134,642987,TMEM232
24135,387890,TMEM233
24136,56063,TMEM234
24137,283999,TMEM235
24138,653567,TMEM236
24139,65062,TMEM237
24140,388564,TMEM238
24141,100288797,TMEM239
24142,339453,TMEM240
24143,85019,TMEM241
24144,729515,TMEM242
24145,79161,TMEM243
24146,23731,TMEM245
24147,388946,TMEM247
24148,55069,TMEM248
24149,340393,TMEM249
24150,84866,TMEM25
24151,90120,TMEM250
24152,26175,TMEM251
24153,169693,TMEM252
24154,643382,TMEM253
24155,80195,TMEM254
24156,55026,TMEM255A
24157,348013,TMEM255B
24158,254863,TMEM256
24159,746,TMEM258
24160,686092,TMEM258B
24161,91304,TMEM259
24162,219623,TMEM26
24163,54916,TMEM260
24164,100130348,TMEM262
24165,90488,TMEM263
24166,100862671,TMEM265
24167,123591,TMEM266
24168,64417,TMEM267
24169,203197,TMEM268
24170,100129924,TMEM269
24171,135886,TMEM270
24172,170371,TMEM273
24174,55754,TMEM30A
24175,161291,TMEM30B
24176,71027,TMEM30C
24177,55161,TMEM33
24179,59353,TMEM35A
24180,100506144,TMEM35B
24181,140738,TMEM37
24182,79041,TMEM38A
24183,55151,TMEM38B
24184,55254,TMEM39A
24185,55116,TMEM39B
24186,55287,TMEM40
24187,90407,TMEM41A
24188,440026,TMEM41B
24189,131616,TMEM42
24190,79188,TMEM43
24191,93109,TMEM44
24192,55076,TMEM45A
24193,680866,TMEM45AL
24194,120224,TMEM45B
24195,83604,TMEM47
24196,23585,TMEM50A
24197,757,TMEM50B
24198,55092,TMEM51
24199,339456,TMEM52
24200,120939,TMEM52B
24201,79639,TMEM53
24202,113452,TMEM54
24204,9528,TMEM59
24205,25789,TMEM59L
24206,85025,TMEM60
24207,199964,TMEM61
24208,80021,TMEM62
24209,9725,TMEM63A
24210,55362,TMEM63B
24211,57156,TMEM63C
24212,169200,TMEM64
24213,157378,TMEM65
24214,91147,TMEM67
24215,137695,TMEM68
24216,51249,TMEM69
24217,54968,TMEM70
24218,137835,TMEM71
24219,643236,TMEM72
24220,157753,TMEM74
24221,55321,TMEM74B
24222,228767,TMEM74BOS
24223,84283,TMEM79
24224,283232,TMEM80
24225,388730,TMEM81
24226,388595,TMEM82
24228,144110,TMEM86A
24229,255043,TMEM86B
24230,25963,TMEM87A
24231,84910,TMEM87B
24232,92162,TMEM88
24233,643965,TMEM88B
24234,440955,TMEM89
24235,51754,TMEM8B
24236,252839,TMEM9
24237,641649,TMEM91
24238,162461,TMEM92
24239,339168,TMEM95
24240,27346,TMEM97
24241,26022,TMEM98
24242,56674,TMEM9B
24243,7110,TMF1
24244,259236,TMIE
24245,388364,TMIGD1
24246,57413,TMIGD3
24247,55217,TMLHE
24248,7111,TMOD1
24249,29767,TMOD2
24250,29766,TMOD3
24251,29765,TMOD4
24252,7112,TMPO
24253,643853,TMPPE
24254,339967,TMPRSS11A
24255,132724,TMPRSS11B
24257,435845,TMPRSS11C
24258,9407,TMPRSS11D
24259,28983,TMPRSS11E
24260,389208,TMPRSS11F
24261,320454,TMPRSS11G
24262,283471,TMPRSS12
24263,84000,TMPRSS13
24264,5651,TMPRSS15
24265,7113,TMPRSS2
24266,64699,TMPRSS3
24267,56649,TMPRSS4
24268,80975,TMPRSS5
24269,164656,TMPRSS6
24270,344805,TMPRSS7
24271,360200,TMPRSS9
24273,9168,TMSB10
24274,100034363,TMSB15B2
24275,7114,TMSB4X
24276,83857,TMTC1
24277,160335,TMTC2
24278,160418,TMTC3
24279,84899,TMTC4
24280,83590,TMUB1
24281,79089,TMUB2
24282,81542,TMX1
24283,51075,TMX2
24284,54495,TMX3
24285,56255,TMX4
24286,3371,TNC
24287,7124,TNF
24288,7126,TNFAIP1
24289,7127,TNFAIP2
24290,7128,TNFAIP3
24291,7130,TNFAIP6
24292,25816,TNFAIP8
24293,126282,TNFAIP8L1
24294,79626,TNFAIP8L2
24295,388121,TNFAIP8L3
24298,8795,TNFRSF10B
24299,8792,TNFRSF11A
24300,4982,TNFRSF11B
24301,51330,TNFRSF12A
